emp_no,first_name,last_name,title,hire_date,years
420348,Udaiprakash,Panienski,Senior Engineer,1994-02-07,28
420350,Lansing,Androutsos,Technique Leader,1993-01-15,29
420352,Matk,Krohn,Staff,1986-07-22,36
420358,Huei,Ressouche,Senior Staff,1986-05-07,36
420362,Uinam,Cooley,Senior Staff,1987-08-15,35
420363,Seongbae,Garrabrants,Senior Staff,1988-06-20,34
420367,Akeno,Barriga,Staff,1990-10-13,32
420368,Manibrata,Veevers,Senior Staff,1994-07-03,28
420369,Hisao,Prampolini,Senior Engineer,1987-03-18,35
420370,Berry,Ramsak,Engineer,1998-01-15,24
420371,Muneo,Deverell,Senior Engineer,1987-07-18,35
420381,Kitty,Szmurlo,Staff,1985-10-30,37
420382,Wanqing,Lieberherr,Senior Staff,1988-04-04,34
420383,Shushma,Chelton,Senior Engineer,1988-07-29,34
420387,Shounak,Rodiger,Senior Staff,1992-12-13,30
420390,Mostafa,Pillow,Senior Staff,1985-11-15,37
420394,Khun,Worfolk,Senior Staff,1986-06-04,36
420402,Arve,Rosca,Senior Staff,1987-06-02,35
420404,Oksana,Lovengreen,Senior Staff,1988-01-09,34
420406,Utz,Basart,Technique Leader,1990-11-22,32
420418,Eben,Farrar,Senior Staff,1990-07-03,32
420420,Mayuko,Bressoud,Senior Engineer,1987-11-13,35
420423,Niclas,Guerreiro,Engineer,1987-02-21,35
420425,Zita,Hiraishi,Senior Staff,1990-01-13,32
420426,Pranav,Bisiani,Senior Staff,1992-01-06,30
420428,Behnaam,Francisci,Senior Staff,1988-09-13,34
420444,Radhika,Pettis,Senior Engineer,1989-02-02,33
420446,Giordano,Emden,Senior Staff,1985-11-19,37
420460,Malu,Salvesen,Senior Engineer,1994-05-09,28
420471,Patricio,Bolotov,Engineer,1995-12-29,27
420481,Billie,Hardjono,Technique Leader,1989-06-25,33
420490,Torsten,Itzfeldt,Engineer,1990-05-16,32
420492,Arie,Versino,Senior Engineer,1987-08-09,35
420493,Yuriy,Albarhamtoshy,Senior Staff,1985-07-17,37
420498,Moti,Sullins,Senior Engineer,1987-04-12,35
420499,Alenka,Picaronny,Senior Staff,1986-11-20,36
420504,Gen,Restivo,Senior Staff,1990-09-14,32
420509,Dzung,Mahmud,Senior Staff,1986-05-21,36
420512,Xinglin,Veevers,Engineer,1995-03-11,27
420513,Claudi,Fargier,Staff,1998-10-02,24
420518,Ioana,Valtorta,Senior Staff,1995-03-14,27
420520,Shan,Antonisse,Senior Engineer,1987-04-20,35
420522,Tua,Kadhim,Engineer,1986-09-01,36
420526,Huai,Kragelund,Staff,1990-10-09,32
420528,Geraldo,Driscoll,Engineer,1986-10-05,36
420532,Zdislav,Buchter,Senior Engineer,1988-03-11,34
420537,Jongsuk,Genin,Staff,1992-06-01,30
420541,Rasiah,Bernardeschi,Staff,1995-02-20,27
420544,Fumiya,Detkin,Senior Staff,1995-03-04,27
420547,Danae,Ashish,Senior Staff,1986-12-30,36
420552,Shahab,Zeidenstein,Senior Staff,1986-02-27,36
420562,Anoosh,Danner,Senior Staff,1987-12-07,35
420567,Masali,Kambil,Senior Engineer,1987-10-07,35
420569,Nikolaus,Trystram,Senior Engineer,1992-08-21,30
420576,Yuuichi,Deverell,Staff,1993-07-03,29
420578,Francoise,Kalsbeek,Technique Leader,1987-11-04,35
420581,Chiradeep,Crooks,Senior Engineer,1992-05-05,30
420592,Moriyoshi,Nanard,Senior Engineer,1991-02-14,31
420593,Geoff,Toyoshima,Senior Staff,1990-12-17,32
420596,Tianruo,Gadepally,Senior Engineer,1986-02-01,36
420597,Ferdinand,Bamford,Assistant Engineer,1987-09-14,35
420604,Hausi,Dalphin,Assistant Engineer,1994-12-05,28
420617,Xiahua,Gilg,Senior Staff,1988-08-31,34
420621,Stella,Erni,Senior Engineer,1987-01-10,35
420622,Susanna,Katzenelson,Senior Staff,1986-06-07,36
420625,Bouchung,Oppitz,Staff,1989-12-07,33
420628,Kagan,Bojadziev,Senior Staff,1994-11-21,28
420633,Izaskun,Cangellaris,Senior Staff,1989-09-15,33
420638,Vivian,Schnabel,Staff,1995-08-15,27
420647,Shooichi,Ranum,Senior Engineer,1988-10-28,34
420649,Vitali,Gyorkos,Engineer,1985-05-19,37
420654,Adam,Wursthorn,Senior Staff,1992-07-13,30
420655,Seshu,Yamaashi,Senior Engineer,1991-04-13,31
420660,Shigeo,Kusakari,Engineer,1995-04-10,27
420661,Bowen,Speckmann,Senior Staff,1987-09-11,35
420669,Alenka,Nollmann,Senior Engineer,1985-08-17,37
420676,Navid,Garnier,Senior Engineer,1991-07-17,31
420679,Rosalyn,Ghandeharizadeh,Senior Staff,1987-11-08,35
420680,Oscar,Radwan,Staff,1995-01-20,27
420682,Yurij,Krohn,Senior Engineer,1985-06-11,37
420684,Stein,Percebois,Senior Staff,1985-04-17,37
420689,Elvia,Koshiba,Engineer,1999-09-01,23
420692,Khosrow,Rosaz,Senior Engineer,1996-05-01,26
420695,Leif,Ferriere,Technique Leader,1991-12-03,31
420696,Randi,Masada,Senior Staff,1992-01-08,30
420703,Shaowei,Kornyak,Senior Engineer,1989-03-09,33
420705,Yechiam,Nations,Senior Engineer,1989-12-03,33
420708,Tran,Brattka,Senior Engineer,1996-09-03,26
420709,Piyush,Lamba,Senior Staff,1989-10-16,33
420710,Zhiwei,Sifakis,Senior Engineer,1985-11-23,37
420712,Josyula,Plump,Senior Engineer,1987-03-09,35
420714,Mohua,Marrakchi,Staff,1995-01-30,27
420716,Masasuke,Middleton,Senior Engineer,1988-08-18,34
420733,Jungsoon,Delaune,Senior Staff,1990-01-07,32
420735,Sasan,Baez,Senior Engineer,1991-06-22,31
420738,Rafols,Lorin,Senior Engineer,1994-09-24,28
420745,Shem,Gulak,Senior Staff,1990-12-30,32
420747,Weicheng,Maccarone,Engineer,1986-11-26,36
420751,Valter,Rodite,Engineer,1996-06-11,26
420752,Anwar,Munch,Senior Engineer,1989-08-02,33
420756,Guther,Demri,Senior Staff,1991-08-20,31
420758,Abdulah,Iisaku,Technique Leader,1991-08-28,31
420761,Anneke,Maliniak,Senior Engineer,1990-02-14,32
420767,Dung,Baalen,Staff,1994-08-06,28
420768,Mary,Cyne,Engineer,1988-10-19,34
420770,Candido,Pietrzykowski,Senior Staff,1987-06-14,35
420782,Hsiangchu,Michaels,Senior Engineer,1996-01-08,26
420783,Oddvar,Jervis,Senior Engineer,1989-06-15,33
420785,Goncalo,Mateescu,Assistant Engineer,1994-04-28,28
420787,Uta,Huhdanpaa,Engineer,1991-12-21,31
420790,Irene,Ulupinar,Engineer,1993-02-24,29
420798,Berthier,Ebeling,Senior Engineer,1986-07-11,36
420801,Khosrow,Speek,Senior Staff,1988-08-19,34
420808,Toshimitsu,Kobuchi,Senior Engineer,1992-09-16,30
420809,Sverrir,Buchter,Engineer,1987-05-22,35
420815,Oldrich,Panangaden,Engineer,1991-04-12,31
420816,Vitali,Benner,Senior Engineer,1985-07-28,37
420817,Shietung,Kroft,Senior Staff,1992-07-13,30
420819,Dipayan,Zambonelli,Senior Engineer,1986-04-29,36
420822,Becky,Whitcomb,Senior Engineer,1987-08-31,35
420829,Heekeun,Klassen,Senior Engineer,1988-08-21,34
420833,Phuoc,Fraisse,Senior Staff,1989-02-09,33
420838,Elvia,Schaar,Senior Staff,1986-12-16,36
420839,Randi,Levergood,Senior Staff,1986-01-12,36
420849,Jessie,Lorie,Engineer,1997-10-15,25
420853,Murthy,Bojadziev,Senior Engineer,1986-03-25,36
420870,Baoqiu,Miara,Engineer,1992-12-11,30
420874,Jinya,Hiyoshi,Senior Staff,1988-10-13,34
420878,Pasqua,Harbusch,Assistant Engineer,1996-04-19,26
420893,Nikolaos,Thombley,Senior Staff,1990-03-20,32
420899,Ortrud,Kitsuregawa,Staff,1986-12-08,36
420902,Yishai,Hutton,Senior Staff,1986-03-07,36
420903,Erez,Hutter,Technique Leader,1993-02-14,29
420909,Heeju,Plump,Senior Engineer,1986-04-12,36
420913,Poornachandra,Tibblin,Senior Engineer,1985-05-29,37
420916,Kwangho,Gischer,Senior Engineer,1986-04-23,36
420922,Peer,Schwartzburd,Senior Staff,1988-10-19,34
420923,Martial,Masamoto,Senior Staff,1992-12-14,30
420931,Sumant,Braccini,Senior Engineer,1989-12-03,33
420933,Gila,Kroon,Senior Engineer,1986-04-26,36
420938,Jingling,Baba,Senior Staff,1993-07-03,29
420941,Juyoung,Heydon,Engineer,1995-11-04,27
420942,Shan,Streit,Senior Engineer,1990-10-08,32
420944,Francesca,Rajala,Senior Staff,1986-09-05,36
420946,Kwun,Bultermann,Senior Staff,1989-04-22,33
420950,Bouchung,Feldhoffer,Senior Engineer,1985-05-22,37
420951,Moriyoshi,Ventosa,Senior Staff,1987-01-16,35
420958,Dinkar,Quittner,Senior Engineer,1991-03-06,31
420960,Ebbe,Chenoweth,Senior Engineer,1988-10-14,34
420962,Leucio,Luga,Engineer,1996-09-18,26
420963,Leaf,Schnabel,Senior Engineer,1986-02-16,36
420964,Roddy,Levasseur,Senior Staff,1990-12-30,32
420973,Conrado,Uehara,Senior Staff,1992-11-17,30
420982,Serge,Laurillard,Technique Leader,1986-12-05,36
420988,Chuanyi,Itzigehl,Technique Leader,1986-08-24,36
420991,Mingdong,Cyre,Senior Engineer,1990-09-14,32
420997,Maik,Gill,Technique Leader,1985-07-30,37
420999,Tze,Carrera,Senior Staff,1993-12-11,29
421003,Khatoun,Marshall,Engineer,1994-12-05,28
421010,Mihalis,Zaiane,Senior Engineer,1991-04-05,31
421011,Masamitsu,Thorelli,Senior Staff,1988-06-28,34
421013,Nechama,Hmelo,Engineer,1990-09-24,32
421016,Taizo,Schreiter,Senior Engineer,1995-05-08,27
421018,Shih,Tokunaga,Senior Staff,1990-03-14,32
421024,Shuky,Strehl,Engineer,1986-04-14,36
421029,Rafail,Murrill,Engineer,1994-03-08,28
421032,Aemilian,Trachtenberg,Senior Staff,1985-04-11,37
421034,Mario,Ratnaker,Engineer,1990-04-08,32
421040,Chuanyi,Moehrke,Senior Engineer,1988-06-30,34
421042,Mitsuyuki,Legleitner,Staff,1992-05-25,30
421043,Vidya,Piveteau,Senior Engineer,1987-05-08,35
421045,Chuanti,Takanami,Senior Engineer,1993-04-20,29
421046,Olivera,Swiss,Staff,1986-12-02,36
421050,Zita,Olivero,Senior Engineer,1986-01-25,36
421051,Sachem,Wendorf,Senior Engineer,1987-03-11,35
421076,Clyde,Gecseg,Senior Engineer,1987-09-26,35
421078,Sanjoy,Jiafu,Senior Staff,1989-12-16,33
421080,Changho,Muhling,Assistant Engineer,1994-11-20,28
421089,Jouni,Peternell,Senior Engineer,1985-11-03,37
421091,Vitali,Thiran,Senior Staff,1990-10-05,32
421095,Arto,Baca,Senior Engineer,1988-03-22,34
421097,Sashi,Usery,Staff,1989-05-22,33
421108,Krister,Gulla,Senior Staff,1988-04-28,34
421111,Ziva,Benzmuller,Senior Staff,1986-08-19,36
421118,Jessie,Quaggetto,Engineer,1986-11-10,36
421119,Arto,Moffat,Senior Staff,1986-02-02,36
421122,Danny,Schnelling,Staff,1987-11-30,35
421125,Shimshon,Cyre,Technique Leader,1991-01-21,31
421126,Ioana,Oxman,Senior Staff,1990-05-10,32
421127,Kiyotoshi,Krohn,Staff,1998-03-07,24
421128,Faiza,Polupanov,Senior Staff,1988-02-12,34
421133,Francesca,Brizzi,Engineer,1985-03-20,37
421141,Perry,Navazio,Engineer,1997-07-08,25
421154,Manohar,Gulla,Senior Staff,1993-03-14,29
421161,Evgueni,DuCasse,Senior Staff,1993-09-11,29
421162,Krister,Cherinka,Senior Engineer,1986-05-06,36
421167,Karoline,Talmon,Senior Engineer,1985-06-06,37
421172,Heejo,Danley,Senior Staff,1987-09-02,35
421179,Younwoo,Atchley,Senior Staff,1991-11-07,31
421180,Pranay,Lindenbaum,Senior Staff,1988-05-14,34
421182,Akeel,Templeman,Senior Staff,1993-06-26,29
421189,Hideyuki,Heering,Senior Engineer,1987-02-16,35
421190,Serif,Pelc,Senior Staff,1990-03-20,32
421191,Ranga,Kumaresan,Staff,1990-08-02,32
421193,Taiji,Ranum,Technique Leader,1994-05-12,28
421195,Kazuyasu,Leppanen,Staff,1996-02-19,26
421199,Irene,Laurillard,Senior Engineer,1986-01-18,36
421200,Jiakeng,Michaels,Senior Engineer,1990-01-02,32
421205,Kensyu,Scallan,Senior Engineer,1985-04-24,37
421222,Atreyi,Cappello,Senior Staff,1988-10-27,34
421223,Kannan,Dulin,Technique Leader,1990-06-07,32
421225,Froduald,Miara,Senior Engineer,1991-12-05,31
421227,Conrado,Cesareni,Senior Staff,1990-01-27,32
421228,Kirk,Verhaegen,Senior Engineer,1987-12-01,35
421236,Rosalyn,Vidal,Technique Leader,1991-10-08,31
421241,Mostafa,Chleq,Senior Staff,1990-12-25,32
421243,Renny,Neimat,Senior Staff,1985-11-27,37
421244,Ortrun,Ladret,Senior Staff,1987-01-18,35
421249,Francesca,Raoux,Engineer,1988-05-27,34
421251,Fumitaka,Assaf,Senior Staff,1987-06-29,35
421254,Aran,Barreiro,Engineer,1993-12-03,29
421264,Valeri,Uchoa,Senior Staff,1992-03-06,30
421268,Haldun,Lores,Senior Engineer,1990-12-12,32
421275,Gaurav,Bressoud,Senior Staff,1986-07-25,36
421283,Eldridge,Bressoud,Senior Staff,1989-08-30,33
421284,Lalit,Iwayama,Senior Staff,1997-11-03,25
421288,Hatem,Lieberherr,Senior Engineer,1989-02-18,33
421289,Remko,Cronan,Senior Staff,1986-02-06,36
421294,Abdulla,Kowalchuk,Senior Staff,1996-05-16,26
421296,Guttorm,Krogh,Engineer,1988-06-26,34
421299,Duro,Ratnaker,Engineer,1994-06-12,28
421300,Arumugam,Chimia,Senior Engineer,1986-12-10,36
421301,Xiaocheng,Quadeer,Senior Staff,1987-07-17,35
421304,Kwee,Acton,Senior Engineer,1986-07-03,36
421308,Jungsoon,Krohm,Senior Staff,1989-02-04,33
421318,Filipp,Serna,Senior Engineer,1986-10-14,36
421319,Ranga,Maccarone,Senior Staff,1985-03-05,37
421323,Kristen,Erbe,Senior Engineer,1991-04-01,31
421324,Boaz,Heuter,Staff,1986-07-07,36
421326,Val,Covnot,Senior Engineer,1985-06-11,37
421327,Perla,Menyhert,Senior Engineer,1995-03-17,27
421337,Mabo,Kavraki,Staff,1988-02-06,34
421339,Ult,Markovitch,Senior Engineer,1992-03-26,30
421345,Salvador,Hartvigsen,Senior Engineer,1985-06-05,37
421347,Erzsebet,Bahk,Engineer,1987-05-06,35
421358,KayLiang,Litecky,Senior Engineer,1985-03-17,37
421364,Huican,Ramalingam,Senior Staff,1985-03-17,37
421372,Guoxiang,Trachtenberg,Staff,1985-11-01,37
421376,Weijing,Ranon,Staff,1988-12-04,34
421379,Byong,Wixon,Technique Leader,1993-11-20,29
421383,Pasqua,Adachi,Engineer,1995-08-10,27
421388,Elzbieta,Bernatsky,Senior Staff,1988-06-24,34
421390,Lijia,Barbanera,Senior Staff,1989-07-23,33
421392,Seongbin,Bazzichi,Senior Engineer,1988-08-05,34
421395,Edwin,Wissmann,Senior Staff,1987-01-22,35
421396,KayLiang,Zaiane,Senior Engineer,1992-05-09,30
421401,Jaewon,Litzler,Engineer,1986-12-29,36
421404,Tooru,Dalton,Senior Staff,1988-05-20,34
421410,Xiaoshan,Schiper,Technique Leader,1988-04-04,34
421411,Giri,Swist,Staff,1994-03-17,28
421415,Krassimir,Turnbull,Senior Staff,1989-06-25,33
421416,Brendon,Nyrup,Senior Staff,1992-05-10,30
421435,Tze,Tibblin,Senior Engineer,1986-06-28,36
421455,Trygve,Feldmann,Technique Leader,1987-07-11,35
421461,Francoise,Veeraraghavan,Senior Engineer,1988-07-03,34
421465,Yongqiao,Pouyioutas,Senior Engineer,1988-05-21,34
421469,Seongbae,Oxenboll,Senior Engineer,1986-10-12,36
421479,Zdislav,Vecchi,Senior Staff,1989-11-03,33
421481,Jiafu,Chorvat,Senior Staff,1992-11-11,30
421484,Poornachandra,Masaki,Senior Engineer,1986-07-24,36
421490,Zsolt,Heering,Technique Leader,1985-12-13,37
421494,Dzung,Kroft,Senior Staff,1989-04-29,33
421499,Billie,Danecki,Senior Engineer,1988-12-30,34
421503,Geraldo,Hambrick,Engineer,1994-01-10,28
421506,Tzvetan,Lindenbaum,Staff,1997-01-21,25
421516,Shuho,Hooghiemstra,Senior Engineer,1991-02-06,31
421519,Kazuhiko,Sommer,Staff,1991-10-08,31
421520,Lene,Sabnani,Staff,1987-12-15,35
421523,Ziva,Monarch,Senior Staff,1989-06-28,33
421524,Muzhong,Felder,Senior Staff,1992-11-11,30
421526,Syozo,Christianini,Senior Engineer,1987-10-11,35
421528,Bernardo,Smeets,Senior Engineer,1986-09-11,36
421529,Mamdouh,Wroclawski,Senior Staff,1989-01-13,33
421530,Zhensheng,Dalton,Senior Staff,1995-06-20,27
421536,Sumali,Prochazka,Technique Leader,1988-08-28,34
421537,Turgut,Koshiba,Senior Engineer,1991-09-03,31
421540,Annemarie,Ranon,Senior Staff,1987-06-21,35
421543,Volkmar,Haddadi,Senior Staff,1988-12-15,34
421546,Barun,Flanders,Senior Engineer,1985-07-17,37
421549,Arvin,Remmers,Engineer,1988-09-12,34
421550,Manibrata,Antonakopoulos,Senior Staff,1996-01-07,26
421552,Houman,Sichman,Senior Engineer,1989-09-22,33
421554,Fei,Asser,Senior Engineer,1986-04-07,36
421568,Sachem,Antonakopoulos,Senior Engineer,1996-01-29,26
421570,Shuji,Taubenfeld,Senior Staff,1986-10-12,36
421575,JoAnne,Farrag,Senior Engineer,1987-11-05,35
421586,Gianluca,Veldwijk,Senior Engineer,1990-12-15,32
421588,Hisao,Pintelas,Staff,1997-08-22,25
421595,Hongzue,Roccetti,Senior Engineer,1989-01-14,33
421596,Van,Radivojevic,Staff,1993-10-17,29
421597,Tzu,Glinert,Engineer,1991-04-17,31
421600,DeForest,Gerteisen,Engineer,1989-06-28,33
421604,Aral,Fordan,Senior Engineer,1992-12-26,30
421621,Berni,Sigstam,Senior Engineer,1992-06-28,30
421634,Anyuan,Keustermans,Senior Staff,1989-03-23,33
421638,Kwun,Hopewell,Senior Engineer,1995-03-11,27
421641,Branimir,Kornyak,Senior Staff,1989-10-02,33
421642,Valery,Nourani,Engineer,1997-10-17,25
421647,Denis,Yurek,Senior Staff,1994-02-08,28
421652,Hilary,Ramalingam,Staff,1995-12-31,27
421654,Claude,Ciolek,Senior Staff,1986-03-20,36
421656,Shaleah,Morton,Senior Engineer,1988-11-03,34
421659,Martien,Haddadi,Senior Engineer,1991-02-07,31
421660,Angus,Thebaut,Staff,1991-07-23,31
421662,Shaw,Deyuan,Senior Staff,1989-07-29,33
421663,Yishai,Siepmann,Senior Staff,1994-04-26,28
421665,Gadiel,Servi,Senior Staff,1991-08-12,31
421666,Moheb,Emmerich,Senior Staff,1992-02-05,30
421691,Zhigen,Hofstetter,Senior Staff,1989-01-28,33
421692,Vesna,Straney,Technique Leader,1992-05-21,30
421697,Marko,Iwayama,Senior Staff,1987-06-18,35
421698,Flemming,Billawala,Senior Staff,1987-11-05,35
421710,Vugranam,Pillow,Senior Staff,1990-02-02,32
421711,Zhongwei,Kalloufi,Senior Staff,1989-05-02,33
421712,Marla,Grandbois,Senior Engineer,1987-05-16,35
421716,Bedir,Bhattacharjee,Senior Staff,1993-08-12,29
421720,Thodoros,Erde,Senior Staff,1988-10-16,34
421723,Ymte,Olano,Senior Staff,1988-11-09,34
421729,Jianhua,Einsfeld,Senior Engineer,1989-05-03,33
421730,Vishwani,Feldhoffer,Senior Engineer,1986-08-30,36
421736,Ramzi,Schusler,Senior Engineer,1991-09-28,31
421739,Shahar,Bisiani,Technique Leader,1988-05-15,34
421740,Shin,Jarecki,Senior Engineer,1986-08-01,36
421742,Sibyl,Terekhov,Senior Engineer,1992-04-09,30
421746,Barton,Sambasivam,Staff,1998-01-25,24
421749,Dietrich,Calkin,Engineer,1986-09-22,36
421754,Pasqua,Matzen,Senior Staff,1985-04-01,37
421763,Ingmar,Verhaegen,Senior Engineer,1989-10-21,33
421768,Ennio,Menhoudj,Staff,1990-08-19,32
421770,Filipe,Buescher,Technique Leader,1996-01-07,26
421775,Gretta,Baak,Staff,1987-04-16,35
421776,Eckart,Cummings,Engineer,1994-10-19,28
421787,Yifei,Lunn,Senior Engineer,1987-11-29,35
421792,Bernt,Maliniak,Senior Staff,1987-05-17,35
421796,Yakkov,Apsitis,Senior Staff,1986-09-28,36
421801,Jeanna,McConalogue,Senior Staff,1987-05-23,35
421805,Uri,Ghemri,Senior Staff,1992-01-09,30
421806,Volkmar,Oberman,Engineer,1991-09-23,31
421817,Giap,Perez,Senior Engineer,1994-03-06,28
421822,Mario,Rodham,Engineer,1988-04-14,34
421829,Przemyslawa,Fujisaki,Senior Engineer,1989-02-14,33
421832,Leszek,Brizzi,Engineer,1988-05-16,34
421836,Phuoc,Eugenio,Senior Staff,1986-06-29,36
421839,Rosli,Bennet,Senior Staff,1985-04-21,37
421844,Satosi,Gronowski,Senior Staff,1994-02-13,28
421846,Gunilla,Einsfeld,Senior Engineer,1986-03-21,36
421849,Zhenhua,Pileggi,Senior Engineer,1985-07-09,37
421851,Olivera,Beidas,Senior Engineer,1989-04-27,33
421856,Mona,Suomi,Senior Engineer,1986-07-25,36
421859,Renee,Heyers,Senior Staff,1995-07-01,27
421860,Masali,Cyre,Senior Engineer,1986-06-05,36
421863,Terresa,Cincotta,Engineer,1998-03-07,24
421865,Hisao,Kalefeld,Engineer,1989-12-22,33
421871,Mohua,Chachaty,Senior Engineer,1986-09-08,36
421876,Tzu,Rijckaert,Senior Staff,1985-04-03,37
421877,Van,Peir,Engineer,1992-04-29,30
421886,Holgard,Gelosh,Senior Engineer,1988-07-02,34
421887,Jongsuk,Zizka,Engineer,1994-02-18,28
421888,Prasadram,Lanteri,Engineer,1991-06-27,31
421894,Krassimir,Zastre,Senior Staff,1991-04-22,31
421896,Serif,Chinin,Senior Engineer,1987-06-21,35
421902,Ingmar,Francisci,Senior Engineer,1986-01-09,36
421910,Fumiyo,Reeker,Senior Staff,1992-02-22,30
421913,Nishit,Stifter,Engineer,1991-11-19,31
421914,Woody,Velasco,Senior Engineer,1994-06-21,28
421917,Sverrir,Weiland,Senior Staff,1989-08-16,33
421920,Baruch,Figueira,Senior Engineer,1991-03-20,31
421924,Phule,Puppe,Senior Engineer,1992-12-06,30
421930,Chiradeep,Mateescu,Senior Staff,1986-05-05,36
421931,Shiv,Minakawa,Senior Staff,1992-08-03,30
421933,Mabhin,Czaja,Engineer,1989-03-23,33
421940,Marek,Covnot,Senior Staff,1988-03-10,34
421942,Jaana,Luft,Senior Staff,1993-05-04,29
421946,Mohamadou,Sambasivam,Senior Staff,1988-04-25,34
421948,Marl,Chorvat,Senior Staff,1985-06-05,37
421954,Leandro,Reeker,Staff,1987-07-06,35
421955,Hilary,Benner,Senior Staff,1992-03-09,30
421956,Kotesh,Hedayat,Senior Staff,1987-01-05,35
421963,Shir,Setia,Staff,1988-08-19,34
421970,Masaki,Pollacia,Engineer,1994-02-07,28
421975,Hyuckchul,Eastman,Senior Staff,1988-04-29,34
421984,Lena,Gulik,Senior Engineer,1992-12-10,30
421985,Kien,Peternell,Staff,1994-10-04,28
421986,Gritta,Furudate,Senior Staff,1988-02-19,34
421993,Honglan,Birsak,Senior Staff,1991-02-13,31
421994,Lubomir,Cyre,Senior Engineer,1986-07-26,36
421996,Zvonko,Theuretzbacher,Senior Staff,1993-12-21,29
421999,Mark,Perng,Senior Engineer,1986-03-07,36
422001,Georgy,Nitsche,Senior Engineer,1987-01-02,35
422009,LiMin,Vieth,Senior Engineer,1987-10-08,35
422011,Stafford,Jeansoulin,Staff,1992-05-28,30
422012,Avishai,Versino,Senior Engineer,1994-10-10,28
422018,Yucai,Loncour,Engineer,1994-12-17,28
422020,Sigeru,Zwicker,Senior Engineer,1992-01-21,30
422029,Aiman,Soicher,Senior Staff,1993-06-12,29
422033,Basim,Butterworth,Senior Staff,1988-10-31,34
422034,Theirry,Iivonen,Senior Staff,1998-07-24,24
422038,Matt,Merlo,Staff,1997-09-18,25
422042,Domenick,Roisin,Senior Engineer,1986-04-02,36
422044,Murthy,Pokrovskii,Senior Staff,1990-05-11,32
422046,Kyoichi,Parfitt,Senior Engineer,1988-05-30,34
422049,Vesna,Oberman,Senior Staff,1987-07-13,35
422056,Wonhee,Murrill,Senior Engineer,1987-01-22,35
422057,Mahmut,Shiratori,Senior Staff,1986-07-06,36
422058,Xiping,Selenyi,Senior Staff,1985-08-08,37
422066,Aleksander,Berendt,Senior Engineer,1988-11-17,34
422078,Yuichiro,Ratnaker,Staff,1988-03-14,34
422083,Fusako,Kowalchuk,Senior Staff,1985-02-20,37
422084,Guenter,Ranai,Senior Staff,1988-12-15,34
422090,Lene,Panwar,Senior Engineer,1994-08-01,28
422094,Fuqing,Pardalos,Senior Engineer,1993-10-26,29
422097,Freyja,Rassart,Senior Staff,1991-02-26,31
422100,Kotesh,Aingworth,Senior Engineer,1987-07-07,35
422101,Fumino,Thummel,Senior Engineer,1990-02-08,32
422105,Yongdong,Zykh,Senior Staff,1987-09-30,35
422106,Taegyun,Standera,Senior Engineer,1993-06-11,29
422107,Hatem,Silva,Senior Staff,1989-01-14,33
422112,Marlo,Champarnaud,Senior Engineer,1991-05-12,31
422117,Subhash,Gill,Engineer,1998-12-09,24
422123,Tsutomu,Bratten,Technique Leader,1996-08-02,26
422124,Leandro,Birch,Senior Engineer,1988-02-11,34
422131,Adin,Kleiser,Engineer,1986-08-28,36
422133,Collette,Brattka,Senior Staff,1985-03-12,37
422137,Gladys,Sinitsyn,Senior Staff,1991-01-01,31
422141,Hailing,Smailagic,Senior Engineer,1991-03-03,31
422150,Felicidad,Lundstrom,Senior Engineer,1987-11-10,35
422151,Keiichiro,Berstel,Senior Staff,1992-08-06,30
422156,Chikara,Cardazo,Staff,1985-02-08,37
422159,Tru,Beutelspacher,Senior Engineer,1998-02-18,24
422161,Malu,Riefers,Senior Staff,1987-08-03,35
422162,Pascal,Blokdijk,Senior Engineer,1991-12-23,31
422168,Zhilian,Birrer,Engineer,1995-08-13,27
